Cluster,Gene,PCT 1,PCT 2,PCT Ratio,Average Log2FC,p value
PVT-3,AC166172.1,0.094,0.032,2.9375,1.578644957,0.003418748
PVT-3,Adgra1,0.917,0.886,1.034988713,0.369437876,0.003447551
PVT-3,Rtl4,0.989,0.94,1.05212766,0.254925272,0.003488889
PVT-3,Smyd2,0.623,0.461,1.351409978,0.53309243,0.003504983
PVT-3,Abr,0.97,0.955,1.015706806,0.264626451,0.003523398
PVT-3,Tmem131l,0.804,0.74,1.086486486,0.468550119,0.003531578
PVT-3,Pcbp3,0.811,0.878,0.923690205,-0.430275879,0.003626167
PVT-3,Mapk11,0.106,0.243,0.436213992,-1.422009475,0.003632203
PVT-3,Fgf9,0.094,0.233,0.403433476,-1.298958412,0.003647765
PVT-3,Tctex1d1,0.143,0.06,2.383333333,1.251892943,0.003657973
PVT-3,Fntb,0.638,0.475,1.343157895,0.505574246,0.003694552
PVT-3,Ankrd54,0.196,0.095,2.063157895,1.100013691,0.00383214
PVT-3,Chchd6,0.789,0.721,1.094313454,0.488175186,0.003836653
PVT-3,Trim46,0.615,0.467,1.316916488,0.541767023,0.003902966
PVT-3,Kcnmb4,0.174,0.329,0.52887538,-0.970993699,0.003951814
PVT-3,Csmd2os,0.34,0.208,1.634615385,0.834760521,0.004062489
PVT-3,Ap3b1,0.608,0.449,1.354120267,0.506448872,0.004064262
PVT-3,Parp3,0.057,0.014,4.071428571,2.102058617,0.00407601
PVT-3,Gm4258,0.551,0.71,0.776056338,-0.45471039,0.004206823
PVT-3,Fam229b,0.332,0.2,1.66,0.819653056,0.004226783
PVT-3,Gm50232,0.392,0.255,1.537254902,0.805790908,0.004362436
PVT-3,Mtus1,0.4,0.258,1.550387597,0.743200512,0.004392282
PVT-3,Sema3e,0.208,0.35,0.594285714,-1.312815598,0.00447156
PVT-3,Asb4,0.011,0,Inf,4.656647469,0.004472485
PVT-3,Apopt1,0.46,0.307,1.498371336,0.617001664,0.004507532
PVT-3,Flt3l,0.204,0.101,2.01980198,1.056498564,0.004547271
PVT-3,Ksr2,0.981,0.969,1.012383901,0.262318866,0.004554163
PVT-3,Gstz1,0.475,0.319,1.489028213,0.572662799,0.004593405
PVT-3,Ninl,0.294,0.166,1.771084337,0.82862321,0.004705309
PVT-3,N4bp2l1,0.785,0.73,1.075342466,0.45639793,0.004728666
PVT-3,Sp3,0.525,0.38,1.381578947,0.605017859,0.004764313
PVT-3,Uchl4,0.219,0.111,1.972972973,0.900141688,0.004798029
PVT-3,Dmxl1,0.989,0.984,1.005081301,0.382951286,0.004895697
PVT-3,Galnt7,0.415,0.269,1.542750929,0.656647469,0.005008943
PVT-3,Parva,0.049,0.169,0.289940828,-1.991050787,0.005044514
PVT-3,Gm47167,0.585,0.429,1.363636364,0.560538313,0.005072914
PVT-3,Lrrc3b,0.525,0.692,0.75867052,-0.504374478,0.005101889
PVT-3,Htr7,0.943,0.915,1.030601093,0.344294681,0.005129171
PVT-3,Zdhhc3,0.457,0.304,1.503289474,0.601023962,0.005173396
PVT-3,Mlip,0.389,0.525,0.740952381,-0.755269132,0.005199289
PVT-3,Zbtb7c,0.362,0.511,0.708414873,-0.778930491,0.005219251
PVT-3,Tshz2,0.551,0.712,0.773876404,-0.452081292,0.005233861
PVT-3,Gm15418,0.083,0.214,0.387850467,-1.574477689,0.005255987
PVT-3,Gnasas1,0.181,0.086,2.104651163,1.166933283,0.005263293
PVT-3,Epb41l4b,0.936,0.98,0.955102041,-0.278131263,0.00542854
PVT-3,Dlg5,0.623,0.482,1.29253112,0.570025114,0.005564558
PVT-3,Tm7sf3,0.46,0.308,1.493506494,0.607016701,0.005578938
PVT-3,Aldh1l2,0.158,0.071,2.225352113,1.17332523,0.005589045
PVT-3,Rhbdf1,0.064,0.017,3.764705882,1.973837644,0.005741587
PVT-3,Cep70,0.777,0.701,1.108416548,0.418672429,0.005761366
PVT-3,Mthfd1l,0.362,0.513,0.705653021,-0.704509023,0.005761811
PVT-3,Rcan3,0.46,0.318,1.446540881,0.69925364,0.005852571
PVT-3,Arhgef5,0.045,0.162,0.277777778,-2.041656505,0.005870009
PVT-3,Ptprf,0.736,0.619,1.18901454,0.493954036,0.005884536
PVT-3,Gm11508,0.494,0.341,1.448680352,0.623224467,0.005956244
PVT-3,Lgi1,0.736,0.65,1.132307692,0.470844087,0.00607746
PVT-3,Ppm1b,0.483,0.632,0.764240506,-0.567814817,0.006079198
PVT-3,Slc16a11,0.389,0.255,1.525490196,0.791388473,0.006135258
PVT-3,Focad,0.925,0.873,1.059564719,0.371736182,0.006159975
PVT-3,Cdc42bpb,0.687,0.576,1.192708333,0.504745126,0.006179032
PVT-3,Kidins220,1,0.997,1.003009027,0.206462796,0.006243455
PVT-3,Senp7,0.913,0.881,1.036322361,0.357614097,0.006364988
PVT-3,Cdk19,0.645,0.492,1.31097561,0.537643494,0.006550088
PVT-3,Gm15478,0.351,0.213,1.647887324,0.720157988,0.006585578
PVT-3,Gm16105,0.411,0.268,1.53358209,0.661809174,0.006618882
PVT-3,Gm1043,0.958,0.92,1.041304348,0.313056648,0.006726742
PVT-3,Nexn,0.272,0.417,0.652278177,-0.926644279,0.006731125
PVT-3,Tvp23a,0.438,0.287,1.526132404,0.649728055,0.007056465
PVT-3,Bcas3,0.985,0.974,1.011293634,0.240020738,0.007178225
PVT-3,Med12l,0.977,0.964,1.013485477,0.317267629,0.007205842
PVT-3,Cep41,0.132,0.055,2.4,1.334719374,0.007236266
PVT-3,Cdk17,0.86,0.737,1.166892809,0.410709057,0.007351465
PVT-3,Cdca7l,0.06,0.016,3.75,1.989222808,0.007465343
PVT-3,Spg21,0.204,0.103,1.980582524,1.067932833,0.007500431
PVT-3,Agbl5,0.325,0.192,1.692708333,0.692410821,0.00759784
PVT-3,Rgs3,0.498,0.641,0.776911076,-0.560284893,0.00805854
PVT-3,Sesn3,0.808,0.71,1.138028169,0.405685895,0.00823669
PVT-3,Rsph3a,0.291,0.169,1.721893491,0.891112722,0.008580415
PVT-3,Tox3,0.992,0.988,1.004048583,0.29199785,0.008587146
PVT-3,Rreb1,0.709,0.645,1.099224806,0.576785555,0.008695491
PVT-3,Hoga1,0.064,0.188,0.340425532,-1.59950993,0.008858357
PVT-3,Gm47827,0.226,0.118,1.915254237,0.846125267,0.009017878
PVT-3,Gm42303,0.717,0.579,1.238341969,0.457212202,0.009252779
PVT-3,Fhad1,0.234,0.125,1.872,1.00129564,0.009274368
PVT-3,Ppp1r14c,0.294,0.434,0.677419355,-0.900834296,0.009340878
PVT-3,Sox1ot,0.075,0.023,3.260869565,1.964769764,0.009415008
PVT-3,Gm20751,0.079,0.025,3.16,1.737265929,0.009426516
PVT-3,Arhgap20,0.347,0.507,0.684418146,-0.666223256,0.009788766
PVT-3,Car8,0.215,0.37,0.581081081,-0.840184122,0.010317048
PVT-3,Wnk1,0.928,0.925,1.003243243,0.31777075,0.010462807
PVT-3,Prex2,0.362,0.232,1.560344828,0.81607477,0.010600408
PVT-3,Mbnl2,0.996,0.983,1.013224822,0.229673064,0.010663527
PVT-3,Ctnnal1,0.713,0.582,1.225085911,0.500178187,0.010716359
PVT-3,Asl,0.177,0.085,2.082352941,1.080787175,0.010788614
PVT-3,Hspb3,0.042,0.008,5.25,2.383628974,0.010916573
PVT-3,Gm17202,0.117,0.046,2.543478261,1.473783411,0.011034334
PVT-3,Drc1,0.358,0.227,1.577092511,0.739275389,0.01105745
PVT-3,Meaf6,0.675,0.513,1.315789474,0.43024344,0.011355337
PVT-3,Cast,0.128,0.267,0.479400749,-1.169138159,0.01137724
PVT-3,C78859,0.404,0.548,0.737226277,-0.661976563,0.011425736
PVT-3,Mgat5,0.921,0.855,1.077192982,0.327353627,0.011475086
PVT-3,Gm11906,0.706,0.604,1.168874172,0.576287852,0.011576219
PVT-3,Slco5a1,0.083,0.211,0.393364929,-1.367199273,0.011935936
PVT-3,Myo1b,0.14,0.273,0.512820513,-1.283314949,0.011973331
PVT-3,Ephb3,0.015,0.113,0.132743363,-2.786296027,0.012162582
PVT-3,Limd1,0.377,0.247,1.526315789,0.771928254,0.012175764
PVT-3,Rarb,0.592,0.724,0.817679558,-0.625938514,0.012226397
PVT-3,Dse,0.468,0.323,1.448916409,0.613127975,0.012398399
PVT-3,Ralgapa2,0.955,0.917,1.041439477,0.303027021,0.012558433
PVT-3,Wdr1,0.147,0.285,0.515789474,-1.15299563,0.012837489
PVT-3,Kcnk12,0.242,0.391,0.618925831,-0.859516035,0.013152898
PVT-3,Rab37,0.03,0.136,0.220588235,-2.313746069,0.013203486
PVT-3,Rcsd1,0.026,0.131,0.198473282,-2.031125838,0.013667606
PVT-3,Elovl4,0.362,0.23,1.573913043,0.74145031,0.013934235
PVT-3,Necab2,0.589,0.46,1.280434783,0.640914542,0.014219961
PVT-3,Alcam,0.875,0.902,0.970066519,-0.529957958,0.014633286
PVT-3,Hibch,0.604,0.447,1.351230425,0.478016522,0.014799036
PVT-3,Aldh4a1,0.358,0.235,1.523404255,0.815345215,0.014843945
PVT-3,Ackr4,0.283,0.164,1.725609756,0.817112141,0.014853045
PVT-3,Gpr137c,0.721,0.85,0.848235294,-0.408902265,0.015137604
PVT-3,Naa16,0.623,0.46,1.354347826,0.460927964,0.015416676
PVT-3,Msra,0.642,0.774,0.829457364,-0.555694527,0.015928436
PVT-3,Fbln5,0.034,0.142,0.23943662,-1.617833464,0.01625003
PVT-3,Kcnq2,0.558,0.699,0.798283262,-0.483270717,0.016252728
PVT-3,Slc35f3,0.883,0.944,0.935381356,-0.283122898,0.016352165
PVT-3,Dhtkd1,0.366,0.239,1.531380753,0.809804257,0.016817501
PVT-3,St3gal5,0.653,0.501,1.303393214,0.461631486,0.017445059
PVT-3,Tgfb2,0.404,0.264,1.53030303,0.667357949,0.018059186
PVT-3,Nucb2,0.306,0.182,1.681318681,0.770652097,0.018117915
PVT-3,Ankrd27,0.385,0.533,0.722326454,-0.59565406,0.018182989
PVT-3,Gm16126,0.4,0.268,1.492537313,0.788400226,0.018450675
PVT-3,Gm16618,0.042,0.009,4.666666667,2.450196591,0.018490213
PVT-3,Tmem67,0.487,0.341,1.428152493,0.583793129,0.018495698
PVT-3,Fam102b,0.566,0.423,1.338061466,0.543584804,0.018826288
PVT-3,Ccdc141,0.208,0.109,1.908256881,1.065902615,0.018934671
PVT-3,Kctd17,0.309,0.455,0.679120879,-0.73999588,0.019061798
PVT-3,Gm26807,0.151,0.069,2.188405797,1.21123632,0.019714059
PVT-3,Camta1,1,1,1,0.190967786,0.019747673
PVT-3,Rnps1,0.581,0.429,1.354312354,0.50849146,0.019834497
PVT-3,E2f3,0.574,0.44,1.304545455,0.57622504,0.019977996
PVT-3,Trbc2,0.064,0.019,3.368421053,2.048964891,0.019993224
PVT-3,Kcnh8,0.687,0.564,1.218085106,0.453716414,0.020237652
PVT-3,Gm15558,0.181,0.089,2.033707865,1.054611455,0.021686673
PVT-3,Slc30a3,0.125,0.258,0.484496124,-1.178093341,0.022297217
PVT-3,Gm26811,0.117,0.048,2.4375,1.369070879,0.022528714
PVT-3,Atp1b2,0.249,0.389,0.640102828,-0.854771796,0.022796463
PVT-3,Fgd5,0.087,0.03,2.9,1.617119104,0.022797734
PVT-3,Lhx9,0.811,0.758,1.069920844,0.372194079,0.022954515
PVT-3,Ghr,0.509,0.369,1.379403794,0.768720277,0.023293314
PVT-3,Chm,0.717,0.842,0.851543943,-0.401265415,0.023365017
PVT-3,Nedd4l,0.932,0.914,1.019693654,0.304322868,0.023739112
PVT-3,Il34,0.075,0.024,3.125,1.641050614,0.024003825
PVT-3,Slitrk5,0.336,0.209,1.607655502,0.783280907,0.024138573
PVT-3,Sik1,0.215,0.116,1.853448276,1.110159116,0.024782963
PVT-3,Cntnap3,0.83,0.899,0.923248053,-0.349747369,0.024784254
PVT-3,Spryd7,0.347,0.219,1.584474886,0.67665316,0.0251443
PVT-3,Exosc7,0.426,0.29,1.468965517,0.661369879,0.025431784
PVT-3,Lrp8,0.709,0.587,1.207836457,0.453525074,0.025477038
PVT-3,Pdxk,0.479,0.34,1.408823529,0.669263246,0.025626724
PVT-3,Rbks,0.362,0.232,1.560344828,0.732883054,0.025699043
PVT-3,Cpt1c,0.694,0.581,1.194492255,0.46431992,0.02632816
PVT-3,Zmynd8,0.97,0.931,1.04189044,0.260127154,0.026661135
PVT-3,Scml4,0.457,0.31,1.474193548,0.581745484,0.026807018
PVT-3,Mrvi1,0.064,0.18,0.355555556,-1.683202534,0.026940199
PVT-3,Cux2,0.623,0.761,0.818659658,-0.407128442,0.027140916
PVT-3,Ube2e2,0.996,0.997,0.998996991,0.190019631,0.027611846
PVT-3,Cd44,0.038,0.142,0.267605634,-2.228216821,0.027623378
PVT-3,Epha1,0.098,0.223,0.439461883,-1.354940506,0.028119198
PVT-3,Odf2,0.83,0.777,1.068211068,0.35592445,0.028150489
PVT-3,Gm36550,0.072,0.022,3.272727273,1.638725561,0.0282227
PVT-3,Fstl1,0.038,0.141,0.269503546,-2.261131443,0.028783414
PVT-3,Gm49191,0.125,0.053,2.358490566,1.282523163,0.028934289
PVT-3,Gm28055,0.023,0.121,0.190082645,-2.140365509,0.029307893
PVT-3,Gm1123,0.064,0.019,3.368421053,1.849292547,0.029583018
PVT-3,Bace1,0.423,0.284,1.48943662,0.618927803,0.029865482
PVT-3,Plxdc1,0.219,0.118,1.855932203,0.972576823,0.030531757
PVT-3,Gm3294,0.008,0.095,0.084210526,-3.523261621,0.031020749
PVT-3,Tiparp,0.46,0.327,1.406727829,0.718048013,0.031453907
PVT-3,Gm49890,0.189,0.096,1.96875,1.015728562,0.031771827
PVT-3,Iqub,0.128,0.055,2.327272727,1.320364081,0.031817933
PVT-3,Dtnbp1,0.506,0.364,1.39010989,0.572085351,0.03232014
PVT-3,Adk,0.785,0.865,0.907514451,-0.428642009,0.032520327
PVT-3,Katnal2,0.396,0.265,1.494339623,0.660097518,0.033220083
PVT-3,Gm48678,0.732,0.654,1.119266055,0.500556635,0.033302487
PVT-3,Msi1,0.279,0.166,1.680722892,0.880319442,0.033502154
PVT-3,Gm28198,0.468,0.329,1.422492401,0.667070926,0.033952703
PVT-3,Abcc8,0.064,0.179,0.357541899,-1.558642837,0.034278551
PVT-3,Tspan33,0.615,0.464,1.325431034,0.471564784,0.034490486
PVT-3,Polr3e,0.317,0.194,1.634020619,0.756438238,0.035388335
PVT-3,Prkch,0.815,0.916,0.889737991,-0.347419822,0.035466217
PVT-3,Hbegf,0.053,0.014,3.785714286,2.008949213,0.035884865
PVT-3,Ttc3,1,1,1,0.154361321,0.036169464
PVT-3,Gm26672,0.479,0.35,1.368571429,0.672040923,0.03624013
PVT-3,Cox16,0.985,0.977,1.008188332,0.2150847,0.036329202
PVT-3,Gm29587,0.306,0.185,1.654054054,0.745003343,0.036845211
PVT-3,Cbln4,0.057,0.168,0.339285714,-1.571158449,0.037222079
PVT-3,Uxs1,0.608,0.455,1.336263736,0.465911062,0.038098831
PVT-3,Mturn,0.287,0.419,0.6849642,-0.805663782,0.03824359
PVT-3,Gm10785,0.664,0.534,1.243445693,0.522893463,0.038363441
PVT-3,Chst10,0.408,0.543,0.751381215,-0.585915954,0.038569493
PVT-3,Frmd4b,0.543,0.411,1.321167883,0.586367889,0.038717678
PVT-3,Hrh1,0.502,0.372,1.349462366,0.619736779,0.038722874
PVT-3,Slc38a11,0.042,0.148,0.283783784,-1.687648439,0.038792279
PVT-3,Gm20721,0.362,0.236,1.533898305,0.737137386,0.039509792
PVT-3,Jph1,0.275,0.408,0.674019608,-0.854665942,0.039713606
PVT-3,Cdk6,0.026,0.123,0.211382114,-2.470057004,0.040008532
PVT-3,Zfp423,0.966,0.948,1.018987342,0.26535578,0.040106134
PVT-3,Agrn,0.6,0.702,0.854700855,-0.471191329,0.041004691
PVT-3,Ntsr1,0.004,0.086,0.046511628,-3.983597468,0.041248561
PVT-3,Gm28729,0.094,0.035,2.685714286,1.521487885,0.041881843
PVT-3,Pcdh19,0.434,0.572,0.758741259,-0.593977302,0.043026799
PVT-3,Rilpl1,0.298,0.181,1.64640884,0.747872229,0.045353016
PVT-3,Ckb,0.804,0.849,0.946996466,-0.433701485,0.046226098
PVT-3,Gm48748,0.038,0.14,0.271428571,-1.821785112,0.047708458
PVT-3,Lcp1,0.038,0.008,4.75,2.486722467,0.048119988
PVT-3,Pcgf3,0.445,0.306,1.454248366,0.558950795,0.048202532
PVT-3,Gm28375,0.509,0.371,1.371967655,0.561559372,0.048914403
PVT-3,Gm44577,0.038,0.008,4.75,2.361191585,0.049245536
PVT-4,Rbfox1,1,1,1,-1.229305336,2.13E-106
PVT-4,Epha6,0.713,0.924,0.771645022,-2.788241807,7.21E-96
PVT-4,Col25a1,0.683,0.92,0.742391304,-2.510010555,2.35E-93
PVT-4,Dpyd,0.802,0.352,2.278409091,2.283708899,7.68E-92
PVT-4,Kcnip4,1,1,1,-0.876795481,1.88E-90
PVT-4,Tenm2,0.972,0.994,0.977867203,-1.928061449,1.91E-90
PVT-4,Tmem255a,0.749,0.276,2.713768116,1.830172134,1.48E-82
PVT-4,Ak5,0.953,0.681,1.399412628,1.428011035,1.29E-81
PVT-4,Kcnab1,0.763,0.927,0.823085221,-1.751868375,1.41E-75
PVT-4,Bcl11b,0.576,0.165,3.490909091,1.974443055,1.10E-74
PVT-4,Foxp2,1,0.994,1.006036217,0.758460272,1.20E-74
PVT-4,Nkain3,0.981,0.74,1.325675676,1.348263618,2.44E-74
PVT-4,Kctd8,0.972,0.683,1.423133236,1.382213766,7.40E-73
PVT-4,Thsd4,0.898,0.606,1.481848185,1.708865566,4.43E-72
PVT-4,B3galt1,0.964,0.989,0.974721941,-1.191823071,5.26E-72
PVT-4,Dock4,0.815,0.97,0.840206186,-1.283314124,1.01E-71
PVT-4,Zfp804b,0.882,0.962,0.916839917,-1.860541826,1.01E-67
PVT-4,Ptprt,0.981,0.791,1.240202276,1.202114041,7.58E-67
PVT-4,Ptprd,1,1,1,0.442927088,3.31E-64
PVT-4,Mir99ahg,1,0.998,1.002004008,0.652389627,5.91E-64
PVT-4,Sema3a,0.457,0.121,3.776859504,2.456864549,9.49E-64
PVT-4,Syt10,0.741,0.302,2.453642384,1.451587048,3.83E-63
PVT-4,Sorcs1,0.926,0.65,1.424615385,1.462442546,1.37E-62
PVT-4,Pdzrn4,0.455,0.845,0.538461538,-1.802500144,6.60E-62
PVT-4,Gpc6,0.92,0.973,0.945529291,-1.342946509,1.28E-61
PVT-4,Mkx,0.174,0.658,0.26443769,-2.533189383,1.42E-61
PVT-4,Negr1,1,0.998,1.002004008,0.588661334,1.99E-61
PVT-4,Kcnq5,1,0.979,1.02145046,0.72508923,2.26E-61
PVT-4,Tnr,1,0.988,1.012145749,0.718763173,1.12E-60
PVT-4,Runx1t1,0.997,0.961,1.037460978,0.891094448,1.61E-59
PVT-4,Ndst4,0.534,0.186,2.870967742,2.801045721,3.58E-58
PVT-4,Caln1,0.76,0.359,2.116991643,1.494408723,3.35E-57
PVT-4,Zfpm2,0.862,0.546,1.578754579,1.589927549,4.12E-57
PVT-4,Samd5,0.788,0.947,0.832101373,-1.150364741,1.38E-55
PVT-4,Vav3,0.959,0.992,0.966733871,-0.856243345,1.53E-54
PVT-4,Col12a1,0.135,0.584,0.231164384,-3.38267856,2.04E-54
PVT-4,Unc5d,0.964,0.81,1.190123457,1.135182619,2.95E-54
PVT-4,Opcml,0.975,0.988,0.986842105,-1.315233847,1.82E-53
PVT-4,Lef1,0.328,0.703,0.466571835,-2.588498394,5.46E-53
PVT-4,Atp2b2,0.603,0.882,0.683673469,-1.486636744,1.55E-52
PVT-4,Dlgap1,0.994,0.995,0.998994975,-0.791100118,1.69E-52
PVT-4,Tll1,0.187,0.622,0.300643087,-2.697261226,3.93E-51
PVT-4,Adamts17,0.749,0.935,0.801069519,-1.212464091,1.07E-50
PVT-4,Syt1,1,1,1,-0.841853954,2.75E-50
PVT-4,Erc2,1,1,1,0.448168869,6.07E-50
PVT-4,Fhod3,1,0.993,1.007049345,0.678336377,1.75E-49
PVT-4,Baiap3,0.559,0.218,2.564220183,1.785230619,1.68E-48
PVT-4,Mllt3,1,0.97,1.030927835,0.688287961,2.32E-48
PVT-4,Frmpd4,0.964,0.986,0.977687627,-0.902829365,2.47E-48
PVT-4,Plekhg1,0.419,0.752,0.557180851,-2.107538653,2.58E-48
PVT-4,Kcnmb2,0.27,0.666,0.405405405,-2.271556288,2.23E-47
PVT-4,Foxp1,1,0.993,1.007049345,0.66670173,5.37E-47
PVT-4,Grm3,0.821,0.547,1.500914077,1.364090865,3.14E-46
PVT-4,Amph,1,0.998,1.002004008,0.62194402,4.43E-46
PVT-4,Lhfp,0.565,0.837,0.675029869,-1.529486334,8.80E-46
PVT-4,Grid2,1,0.995,1.005025126,0.774125282,1.47E-45
PVT-4,Cadm2,0.989,0.998,0.990981964,-0.935718776,2.43E-45
PVT-4,Magi2,1,1,1,0.443070792,3.70E-45
PVT-4,Vat1l,0.785,0.491,1.598778004,1.448088644,8.00E-45
PVT-4,Fam135b,0.97,0.814,1.191646192,0.868937973,1.08E-44
PVT-4,Tanc1,0.54,0.815,0.662576687,-1.45983518,1.09E-44
PVT-4,Kcnj5,0.545,0.214,2.546728972,1.638598314,3.66E-44
PVT-4,Epha4,0.675,0.903,0.747508306,-1.139185751,6.82E-44
PVT-4,Dpp10,0.972,0.993,0.978851964,-0.798081463,2.21E-43
PVT-4,Cntnap5a,0.846,0.563,1.502664298,1.325077058,7.66E-43
PVT-4,Nkain2,1,0.998,1.002004008,0.586465496,1.43E-42
PVT-4,Zfp385b,0.353,0.697,0.506456241,-2.132424904,1.65E-42
PVT-4,Cacna2d2,0.882,0.645,1.36744186,0.991719025,2.40E-42
PVT-4,Utrn,0.264,0.637,0.4144427,-2.223586701,3.91E-42
PVT-4,Nin,0.887,0.954,0.929769392,-0.995751498,1.92E-41
PVT-4,Spock3,0.989,0.998,0.990981964,-0.679619947,5.13E-41
PVT-4,Anks1b,1,1,1,-0.45228659,9.69E-41
PVT-4,Rab3b,0.601,0.276,2.177536232,1.669965516,5.69E-40
PVT-4,Gm26871,1,0.961,1.040582726,0.591554109,1.38E-39
PVT-4,Thsd7b,0.862,0.946,0.911205074,-1.288511115,3.33E-39
PVT-4,Kcnh1,0.421,0.141,2.985815603,1.742945085,4.84E-39
PVT-4,Cacna1e,0.994,0.848,1.172169811,0.701795091,1.55E-38
PVT-4,Chrm2,0.449,0.739,0.607577808,-1.917980302,2.56E-38
PVT-4,Cntn3,0.992,0.996,0.995983936,-0.673623276,6.91E-38
PVT-4,Grid1,0.945,0.99,0.954545455,-0.760689035,8.66E-38
PVT-4,Myo1e,0.085,0.447,0.1901566,-3.194658308,3.61E-36
PVT-4,Prickle1,0.95,0.989,0.960566229,-0.728226081,1.19E-35
PVT-4,Ttc28,0.983,0.834,1.178657074,0.774143476,1.54E-35
PVT-4,Pbx3,0.507,0.223,2.273542601,1.623797264,3.23E-35
PVT-4,Plxna4,1,0.983,1.017293998,0.607731428,3.83E-35
PVT-4,Phactr1,0.948,0.845,1.121893491,1.020331245,5.64E-35
PVT-4,Nptxr,0.983,0.908,1.082599119,0.716938272,1.39E-34
PVT-4,Luzp2,0.782,0.907,0.862183021,-1.156540312,1.68E-34
PVT-4,Unc5c,1,1,1,0.485461864,3.54E-34
PVT-4,Pde7b,0.667,0.85,0.784705882,-1.263632604,1.47E-33
PVT-4,Gm30382,0.309,0.661,0.467473525,-1.561807879,4.15E-33
PVT-4,Bmper,0.3,0.085,3.529411765,2.008423043,4.42E-33
PVT-4,Pag1,0.287,0.62,0.462903226,-1.671374121,9.59E-33
PVT-4,Grm5,1,0.998,1.002004008,-0.593374379,1.37E-32
PVT-4,Fmnl2,0.986,0.937,1.052294557,0.683970744,1.57E-32
PVT-4,Tafa1,0.73,0.461,1.5835141,1.388092099,1.86E-32
PVT-4,Khdrbs3,0.76,0.914,0.831509847,-0.930758168,2.39E-32
PVT-4,Tafa2,0.424,0.665,0.637593985,-2.566555965,4.00E-32
PVT-4,Ly6h,0.917,0.769,1.192457737,0.771550359,4.94E-32
PVT-4,Sulf1,0.895,0.637,1.405023548,0.856794724,1.00E-31
PVT-4,Tafa4,0.047,0.377,0.124668435,-3.837815321,1.55E-31
PVT-4,Adamts16,0.207,0.555,0.372972973,-1.835967496,1.59E-31
PVT-4,Shroom3,0.212,0.546,0.388278388,-2.222395418,2.36E-31
PVT-4,March1,1,0.993,1.007049345,0.431601711,2.45E-31
PVT-4,Glis1,0.107,0.448,0.238839286,-2.594686348,2.86E-31
PVT-4,Mpp6,0.694,0.88,0.788636364,-0.963772587,4.65E-31
PVT-4,Trpm6,0.036,0.357,0.100840336,-4.446540641,5.62E-31
PVT-4,Astn2,1,0.999,1.001001001,0.437613485,7.29E-31
PVT-4,Dlc1,0.868,0.961,0.903225806,-0.791325813,9.34E-31
PVT-4,Cntn5,0.865,0.935,0.92513369,-1.140086934,9.66E-31
PVT-4,Gpc5,0.727,0.842,0.863420428,-1.881254216,1.64E-30
PVT-4,Etv1,0.364,0.682,0.53372434,-1.400376657,1.84E-30
PVT-4,Large1,0.961,0.906,1.060706402,0.777386194,3.45E-30
PVT-4,Cntnap5b,0.791,0.592,1.336148649,1.514675238,3.69E-30
PVT-4,Slc44a5,0.16,0.48,0.333333333,-2.688460972,2.43E-29
PVT-4,Kirrel3,1,0.935,1.069518717,0.601044429,2.89E-29
PVT-4,Sema5b,0.196,0.529,0.370510397,-1.880920322,3.72E-29
PVT-4,Glra3,0.455,0.191,2.382198953,1.477132475,4.42E-29
PVT-4,Gm19410,0.163,0.029,5.620689655,2.668746014,6.00E-29
PVT-4,Tmem132d,0.163,0.507,0.321499014,-1.863411298,6.01E-29
PVT-4,Olfm3,0.667,0.853,0.781946073,-1.154301053,8.33E-29
PVT-4,Adcy2,0.16,0.485,0.329896907,-2.338284222,9.07E-29
PVT-4,Adgrl2,0.43,0.752,0.571808511,-1.134036741,1.04E-28
PVT-4,Gria3,0.521,0.752,0.692819149,-1.400600468,1.73E-28
PVT-4,Csmd2,0.989,0.975,1.014358974,0.528750413,2.74E-28
PVT-4,Prkg1,1,0.989,1.011122346,0.427699955,3.23E-28
PVT-4,Cdh8,0.645,0.804,0.802238806,-1.603753169,4.17E-28
PVT-4,Sorbs2,0.989,0.996,0.992971888,-0.548517289,6.38E-28
PVT-4,Plcb1,0.994,0.952,1.044117647,0.567993812,6.98E-28
PVT-4,Ptchd4,0.529,0.812,0.651477833,-1.062176929,7.15E-28
PVT-4,Cacna1c,1,1,1,-0.434809738,9.54E-28
PVT-4,Epha7,0.545,0.78,0.698717949,-1.346964577,1.54E-27
PVT-4,Rreb1,0.394,0.678,0.581120944,-1.41952194,2.70E-27
PVT-4,Prlr,0.284,0.605,0.469421488,-1.507353458,3.52E-27
PVT-4,Ctnnd2,1,1,1,-0.356431685,3.73E-27
PVT-4,Lsamp,1,1,1,-0.288553872,3.99E-27
PVT-4,Rab3c,1,0.999,1.001001001,0.383214076,4.77E-27
PVT-4,Dlgap2,0.961,0.836,1.149521531,0.700146638,5.41E-27
PVT-4,Me3,0.512,0.24,2.133333333,1.319581399,5.78E-27
PVT-4,Phactr2,0.81,0.952,0.850840336,-0.7408908,2.00E-26
PVT-4,Tmem163,0.452,0.723,0.625172891,-1.246554418,6.84E-26
PVT-4,Ahi1,1,0.998,1.002004008,0.441753406,7.69E-26
PVT-4,Slc1a2,0.972,0.993,0.978851964,-0.55376843,9.00E-26
PVT-4,Stxbp6,0.86,0.923,0.931744312,-0.880286763,1.13E-25
PVT-4,Cntnap5c,0.994,0.944,1.052966102,0.634798436,1.20E-25
